T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
24.2,31.6,17.2,1015.3,62.0,1.1,4.3,11.1,282.1666666666667

18.5,27.6,11.7,1016.6,56.0,1.3,3.3,11.1,257.6666666666667

18.3,27.6,9.0,1016.4,48.0,1.3,7.4,22.2,166.875

18.6,27.5,10.6,1014.8,51.0,1.3,2.8,11.1,135.16666666666666

17.6,28.8,8.5,1016.6,59.0,1.3,1.1,9.4,211.45833333333331

18.4,28.8,11.7,1014.9,58.0,1.4,3.7,9.4,215.5

17.2,27.8,9.8,1014.1,64.0,1.0,2.0,11.1,223.375

16.4,26.6,8.0,1015.0,57.0,1.3,2.6,14.8,135.58333333333334

17.4,26.7,9.0,1011.2,55.0,1.4,6.3,14.8,152.04166666666666

20.1,30.0,11.4,1013.8,47.0,1.8,8.9,22.2,46.70833333333334

20.1,29.0,13.8,1014.3,52.0,1.9,7.2,22.2,91.75

20.3,28.1,14.0,1013.6,52.0,1.9,9.3,22.2,99.91666666666669

17.2,27.4,10.5,1014.9,52.0,1.6,4.8,14.8,119.70833333333331

17.1,26.3,10.2,1015.1,54.0,1.6,2.8,11.1,110.875

15.8,22.3,10.4,1016.2,77.0,1.0,8.9,14.8,203.58333333333331

15.0,20.8,13.2,1016.8,93.0,1.1,3.5,9.4,25.08333333333333

14.2,20.0,10.4,1019.2,82.0,1.6,1.9,9.4,57.08333333333334

11.7,17.6,7.4,1022.3,85.0,0.3,0.4,3.5,349.29166666666674

11.3,17.5,7.2,1018.8,81.0,0.8,5.7,13.0,188.04166666666663

9.5,17.5,5.6,1018.1,84.0,0.5,0.9,3.5,310.25

9.3,16.0,6.0,1020.0,85.0,0.6,8.1,14.8,204.375

10.8,17.0,6.3,1017.7,82.0,0.8,7.8,11.1,223.25

10.4,19.2,4.8,1018.6,71.0,0.8,2.8,11.1,248.95833333333331

14.9,21.6,8.8,1017.4,76.0,0.8,0.9,7.6,172.75

14.7,21.6,10.2,1018.1,97.0,0.6,3.1,9.4,146.79166666666666

15.0,16.8,13.6,1017.5,94.0,0.5,0.9,7.6,113.875

9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,227.0

10.1,14.5,7.2,1019.2,90.0,0.3,3.3,7.6,231.25

10.5,16.3,6.8,1020.1,84.0,0.5,1.5,5.4,272.125

12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,228.79166666666663

12.1,18.3,9.0,1017.5,86.0,0.6,5.2,9.4,200.875

12.3,19.0,5.8,1019.3,82.0,0.5,0.9,7.6,214.04166666666663

13.9,21.6,9.4,1019.0,79.0,1.0,1.9,14.8,217.25

13.4,20.7,9.8,1020.1,80.0,0.8,7.2,11.1,212.45833333333331

13.3,17.5,9.5,1021.2,79.0,0.8,3.7,7.6,202.66666666666663

13.1,18.3,8.5,1020.6,80.0,0.8,4.1,14.8,138.79166666666666

13.7,18.3,11.6,1019.9,91.0,0.6,0.9,7.6,153.08333333333334

13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,159.70833333333334

13.8,21.5,7.2,1018.0,60.0,2.4,9.1,24.1,151.875

15.1,24.0,6.7,1017.6,66.0,1.3,5.0,11.1,224.79166666666663

17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,177.625

16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,149.625

15.7,25.6,7.4,1016.9,68.0,1.4,1.9,7.6,161.16666666666666

16.7,25.6,9.3,1017.5,66.0,1.4,4.4,13.0,136.75

16.9,25.5,10.5,1019.9,65.0,2.3,5.6,22.2,50.91666666666666

17.2,25.5,9.3,1012.8,61.0,2.4,6.7,20.6,120.20833333333331

19.3,28.6,10.6,1009.5,65.0,2.6,4.3,14.8,137.125

18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,197.08333333333331

22.9,29.3,17.0,1012.4,78.0,1.6,7.6,14.8,166.375

22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,126.58333333333331

21.9,29.1,15.2,1014.1,69.0,2.3,11.3,18.3,94.91666666666669

23.2,28.6,18.4,1008.5,65.0,1.4,6.5,13.0,133.95833333333334

20.0,27.6,14.5,1009.8,42.0,1.9,6.7,11.1,69.25

19.2,27.6,11.1,1013.0,49.0,2.6,5.7,11.1,79.29166666666667

17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,31.625

17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,20.416666666666668

16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,61.125

18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,49.58333333333334

19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,34.916666666666664

18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,47.5

21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,128.83333333333334

21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,56.33333333333334

17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,20.291666666666668

21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,59.16666666666666

22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,83.83333333333333

24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,89.375

26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,101.375

28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,109.75

27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,42.91666666666666

25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,47.25

26.4,32.5,20.3,1007.4,64.0,1.9,2.4,9.4,81.20833333333333

28.7,34.7,21.0,1004.7,53.0,1.9,9.4,18.3,52.29166666666666

24.4,34.7,19.0,1004.6,76.0,3.1,7.0,14.8,28.45833333333333

23.9,31.4,19.2,1010.2,69.0,1.9,9.8,13.0,49.5

25.2,32.2,18.2,1012.0,56.0,2.6,6.7,16.5,75.16666666666667

25.8,32.5,18.6,1010.3,58.0,2.7,9.1,24.1,53.125

24.9,32.2,19.0,1013.7,74.0,2.3,7.0,13.0,54.70833333333334

26.4,32.5,20.0,1012.8,68.0,2.6,3.0,11.1,52.625

27.6,34.3,20.8,1013.0,65.0,3.1,5.9,14.8,51.375

32.0,40.6,21.6,1003.9,45.0,2.7,4.3,9.4,94.33333333333331

32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,92.91666666666669

31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,80.20833333333333

30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,71.66666666666667

28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,31.83333333333333

30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,47.66666666666666

31.2,39.4,24.2,1005.8,52.0,2.7,5.4,14.8,48.125

30.2,37.6,23.6,1006.3,47.0,2.6,4.4,11.1,56.25

30.9,38.9,21.7,1006.7,44.0,2.7,3.0,11.1,103.41666666666669

35.7,42.7,27.6,1003.4,21.0,1.9,14.4,27.8,76.875

34.1,42.7,27.0,1003.2,29.0,1.9,12.2,27.8,86.375

35.1,42.7,25.7,1001.6,35.0,2.3,8.3,18.3,77.70833333333333

28.3,38.7,23.8,1006.5,65.0,2.4,7.8,14.8,48.5

29.9,35.9,22.0,1007.4,56.0,2.6,4.4,11.1,55.08333333333334

28.7,35.8,24.2,1006.5,58.0,1.9,7.0,18.3,67.45833333333333

31.4,41.5,24.9,1002.2,50.0,1.8,14.8,50.0,18.875

33.2,41.5,22.4,1002.0,38.0,2.4,14.6,22.2,61.5

35.8,42.6,27.0,1000.4,30.0,2.6,11.3,24.1,68.91666666666667

37.8,45.5,28.0,996.7,29.0,2.6,10.9,22.2,77.375

35.3,45.5,24.4,999.2,33.0,2.3,17.0,55.4,63.91666666666666

33.8,45.0,24.8,1001.3,26.0,2.6,6.7,18.3,63.66666666666666

35.3,40.6,28.9,1000.7,30.0,1.9,15.2,27.8,63.625

30.1,40.6,23.5,1002.2,47.0,1.9,14.3,29.4,25.45833333333333

31.6,39.9,22.2,1003.4,46.0,1.9,8.5,20.6,20.75

28.7,34.1,23.6,1004.3,59.0,1.9,6.7,11.1,40.5

35.1,42.5,26.0,999.4,42.0,2.6,7.2,16.5,64.83333333333333

36.3,42.9,27.7,998.7,38.0,2.6,6.3,22.2,63.0

37.6,42.4,30.0,998.8,32.0,1.9,18.7,27.8,73.83333333333333

31.9,41.6,28.0,998.8,52.0,2.3,9.4,14.8,31.875

27.0,39.7,20.5,1000.2,82.0,1.9,3.9,13.0,54.95833333333334

30.8,34.9,25.5,999.4,66.0,1.9,3.1,9.4,77.75

35.9,41.6,29.0,996.7,54.0,1.9,8.5,18.3,75.33333333333333

33.0,42.3,27.2,997.8,56.0,1.9,13.0,25.9,32.583333333333336

30.4,34.4,25.3,997.0,70.0,1.9,5.6,20.6,28.375

26.5,36.8,22.4,994.9,86.0,1.8,6.3,11.1,28.54166666666667

31.5,36.8,24.0,994.7,62.0,1.8,11.7,22.2,51.04166666666666

32.7,38.0,27.0,996.9,56.0,1.9,14.1,29.4,40.0

31.9,37.8,25.0,1001.8,61.0,1.9,4.3,9.4,37.583333333333336

33.8,38.9,27.0,1001.1,54.0,1.9,7.0,13.0,37.625

33.4,39.8,27.6,999.7,54.0,1.9,13.0,25.9,34.375

28.3,33.6,23.3,998.4,87.0,1.9,1.7,7.6,42.29166666666666

31.2,35.8,24.8,998.6,77.0,1.9,2.8,11.1,45.66666666666666

29.7,35.8,25.2,998.9,82.0,1.9,2.6,9.4,40.625

29.9,33.7,23.3,1000.6,78.0,2.6,4.8,11.1,26.875

31.1,35.6,26.4,998.5,73.0,1.9,10.9,18.3,30.70833333333333

33.4,37.0,27.0,994.1,61.0,1.9,17.2,29.4,10.208333333333334

30.1,34.7,26.0,997.7,76.0,1.9,0.7,5.4,43.04166666666666

29.1,34.7,24.4,999.2,82.0,1.9,4.8,11.1,19.416666666666668

31.5,35.7,25.7,999.9,74.0,1.9,8.1,13.0,8.416666666666666

31.3,36.5,27.3,999.3,73.0,2.7,8.7,14.8,0.0

30.0,36.6,27.0,998.8,76.0,2.6,16.9,25.9,0.0

29.7,34.7,24.6,1000.2,74.0,2.7,11.3,18.3,4.833333333333333

28.9,31.6,25.0,999.7,77.0,1.9,4.1,14.8,15.375

28.4,32.6,25.4,1002.7,77.0,1.9,0.9,7.6,19.83333333333333

29.8,33.9,25.0,1003.5,75.0,1.9,2.6,7.6,25.79166666666667

31.6,35.5,25.4,1001.9,63.0,1.9,5.4,11.1,22.70833333333333

29.4,34.4,26.4,999.9,86.0,1.8,2.2,14.8,31.33333333333333

28.8,34.4,25.3,1001.7,88.0,1.6,1.7,7.6,47.41666666666666

27.5,30.8,25.0,1000.2,92.0,1.3,3.0,7.6,33.791666666666664

31.9,35.8,28.0,1001.8,75.0,1.9,0.4,3.5,39.04166666666666

30.9,35.8,28.6,1001.8,78.0,1.9,3.3,14.8,41.708333333333336

31.6,35.6,25.8,1002.7,67.0,2.9,13.0,22.2,12.25

30.9,35.5,27.7,1001.5,66.0,1.9,14.6,27.8,14.5

29.5,34.5,27.6,1002.0,77.0,1.9,8.5,18.3,23.91666666666667

32.0,35.6,27.0,1000.9,64.0,3.4,10.0,20.6,27.375

31.9,36.2,28.0,1001.1,68.0,2.6,4.8,14.8,29.20833333333333

32.4,36.9,28.1,1001.9,68.0,2.7,5.4,11.1,36.5

32.2,36.8,28.4,1002.0,61.0,2.6,14.6,24.1,27.83333333333333

32.1,36.6,28.0,1000.8,56.0,1.9,15.4,25.9,44.125

31.9,36.6,27.5,1001.7,54.0,1.9,12.8,24.1,62.25

31.4,36.5,27.6,1005.5,56.0,1.9,11.7,25.9,60.125

31.5,36.9,26.6,1005.7,53.0,1.9,9.4,22.2,34.666666666666664

31.9,36.9,26.8,1005.8,54.0,2.7,11.9,35.2,39.208333333333336

31.0,36.7,26.4,1005.7,54.0,2.6,10.2,31.7,38.708333333333336

32.2,37.9,27.3,1005.8,61.0,1.9,1.3,3.5,69.95833333333333

31.8,37.9,26.8,1003.5,59.0,1.9,2.6,9.4,94.375

32.9,38.0,27.5,1003.3,62.0,1.9,0.4,3.5,85.75

30.4,35.9,26.0,1003.6,78.0,1.6,2.0,7.6,51.66666666666666

29.1,34.8,27.2,1003.4,76.0,1.9,4.6,11.1,39.41666666666666

30.2,36.5,26.2,1002.3,70.0,1.9,5.7,14.8,23.95833333333333

28.4,33.9,23.5,1003.8,55.0,2.6,8.5,20.6,43.5

29.4,35.1,23.7,1005.3,60.0,2.3,6.3,14.8,50.41666666666666

28.6,35.2,25.0,1007.2,64.0,2.3,3.0,9.4,55.70833333333334

28.1,35.3,21.5,1011.8,56.0,2.6,5.6,13.0,57.125

28.6,35.6,22.7,1009.0,72.0,1.9,6.5,18.3,112.29166666666669

28.5,35.4,23.2,1007.3,70.0,1.9,4.4,14.8,97.70833333333331

28.6,36.0,21.8,1004.3,65.0,1.9,6.1,24.1,80.70833333333333

29.6,35.5,25.0,1011.0,69.0,1.9,3.7,9.4,81.625

28.2,34.9,22.9,1012.7,70.0,1.9,3.9,9.4,65.375

27.6,34.9,21.5,1013.6,71.0,1.8,0.4,3.5,84.375

28.2,36.1,21.9,1011.7,70.0,1.9,3.5,9.4,141.95833333333334

27.7,36.2,22.9,1009.9,69.0,1.9,3.0,9.4,153.375

26.6,36.2,21.0,1012.0,68.0,1.6,2.0,7.6,162.875

26.4,34.4,18.3,1012.8,53.0,2.1,5.4,14.8,0.0

25.4,34.4,20.3,1015.0,59.0,1.9,5.6,16.5,49.33333333333334

24.7,33.3,18.5,1014.0,61.0,2.3,3.5,7.6,107.33333333333331

22.3,29.8,15.6,1016.0,73.0,1.6,1.1,5.4,273.625

22.9,31.4,16.2,1016.1,73.0,1.4,0.9,3.5,256.9583333333333

23.4,31.8,17.3,1015.8,75.0,1.6,0.4,3.5,185.08333333333331

23.9,31.8,18.6,1014.2,73.0,1.8,0.4,1.9,249.5

21.9,30.2,16.1,1014.8,79.0,0.5,1.1,7.6,365.75

21.9,29.0,17.1,1016.0,75.0,1.1,1.9,5.4,241.875

22.1,29.8,16.1,1015.0,77.0,1.3,0.7,3.5,176.875

22.3,29.3,16.1,1014.9,64.0,0.8,5.4,18.3,353.04166666666674

22.4,29.8,16.5,1012.0,65.0,1.1,3.5,13.0,257.4166666666667

18.5,27.7,11.5,1017.6,68.0,1.3,0.9,7.6,207.83333333333331

18.6,27.7,11.4,1016.4,69.0,1.1,0.4,3.5,268.1666666666667

18.8,28.5,11.5,1015.4,69.0,0.8,1.3,3.5,278.3333333333333

19.3,28.0,13.0,1014.7,61.0,1.9,5.7,18.3,157.5

20.0,29.1,11.9,1012.6,64.0,1.4,0.9,7.6,156.375

18.4,29.1,13.5,1011.4,71.0,1.3,2.6,7.6,200.5

19.3,28.0,13.8,1014.7,81.0,0.6,1.7,7.6,212.125

17.9,26.2,13.5,1016.2,75.0,0.8,2.0,11.1,190.5

17.6,24.6,11.2,1016.1,75.0,0.8,7.0,18.3,236.41666666666663

17.8,26.2,11.0,1017.1,79.0,0.6,2.0,7.6,286.375

20.2,27.0,12.0,1015.8,68.0,1.0,1.3,5.4,288.0833333333333

19.2,26.9,11.6,1015.4,78.0,1.0,4.8,14.8,302.4583333333333

14.8,21.0,6.8,1016.4,63.0,2.4,5.4,13.0,163.0

14.6,21.3,6.0,1017.1,59.0,2.6,8.1,14.8,161.375

15.2,22.2,7.0,1016.5,60.0,2.4,7.0,14.8,157.375

14.4,21.1,6.8,1019.1,65.0,1.6,5.6,13.0,245.91666666666663

12.6,21.0,0.0,1018.9,68.0,1.4,2.6,9.4,264.5833333333333

13.7,21.0,5.6,1018.8,71.0,1.3,1.5,7.6,253.29166666666663

13.3,19.3,5.5,1021.9,62.0,1.9,7.8,14.8,181.20833333333331

14.4,21.5,5.5,1021.0,60.0,1.8,8.9,18.3,210.875

16.3,22.5,7.6,1020.6,64.0,1.4,8.1,14.8,255.33333333333331

16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,284.79583333333335

15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,219.72083333333333

14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,182.1875

18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,154.03750000000005

16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,223.20833333333331

16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,200.64583333333337

18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,285.225

15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,236.825

13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,276.90833333333336

12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,108.0

11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,107.625

12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,125.89166666666668

11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,181.01250000000005

14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,152.55416666666667

17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,152.32083333333338

17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,319.7375

15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,332.7083333333333

15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,279.6

12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,179.11666666666667

15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,54.79166666666666

17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,93.375

17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,103.0

17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,132.20833333333334

17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,127.70833333333331

17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,109.33333333333331

23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,56.45833333333334

23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,135.83333333333334

20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,122.5

22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,69.66666666666667

22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,79.83333333333333

22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,62.70833333333334

25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,1.9166666666666667

24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,1.8333333333333333

26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,1.7916666666666667

23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,117.58333333333331

23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,122.70833333333331

24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,76.54166666666667

24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,59.20833333333334

22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,77.20833333333333

24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,87.83333333333331

26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,123.70833333333331

27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,64.79166666666667

26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,62.875

29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,52.04166666666666

24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,128.33333333333334

26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,87.58333333333331

29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,23.20833333333333

30.4,37.5,21.6,1006.3,41.0,2.6,12.0,27.8,15.166666666666664

32.3,39.0,21.5,1007.3,39.0,3.4,5.4,13.0,21.25

33.4,39.1,24.8,1008.0,47.0,2.1,2.6,7.6,25.75

29.5,36.9,21.5,1007.2,41.0,2.3,11.3,16.5,105.33333333333331

29.3,36.0,18.8,1008.8,37.0,3.2,4.8,11.1,117.75

30.9,37.0,19.0,1008.9,33.0,2.6,6.9,14.8,20.791666666666668

31.6,38.0,23.2,1002.6,30.0,3.1,18.7,35.2,46.91666666666666

33.1,39.0,24.0,1003.0,26.0,2.6,10.4,24.1,104.625

33.6,40.0,23.0,1003.8,27.0,2.4,9.8,18.3,109.625

34.0,40.6,26.3,1005.5,29.0,2.6,13.9,22.2,0.0

33.9,39.6,25.8,1002.7,28.0,2.7,15.7,29.4,30.875

33.3,39.4,24.8,1000.7,28.0,3.1,8.3,18.3,75.58333333333333

33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,0.0

33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,0.0

34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,0.0

34.7,41.5,22.0,1001.7,24.0,2.3,8.5,16.5,142.5

38.0,44.0,23.8,1001.1,20.0,2.6,9.6,29.4,133.375

35.4,44.0,28.0,1003.2,35.0,2.7,6.5,18.3,102.41666666666669

33.2,38.0,25.0,1004.6,41.0,2.7,4.6,9.4,158.29166666666666

35.1,39.2,25.3,1005.1,40.0,2.4,7.2,11.1,149.58333333333334

33.8,39.8,27.6,1005.5,44.0,2.4,9.8,16.5,107.29166666666669

37.1,42.0,27.5,1000.7,30.0,2.9,8.3,18.3,106.5

36.5,43.0,27.0,1001.8,35.0,2.6,4.1,22.2,128.125

37.3,42.4,27.4,1002.4,32.0,2.6,4.8,14.8,108.0

37.3,43.7,28.6,997.4,44.0,2.6,9.4,22.2,98.41666666666669

37.3,42.8,31.2,996.2,49.0,2.6,8.3,14.8,94.375

36.2,41.5,30.7,995.3,50.0,2.9,10.9,18.3,118.5

32.9,39.0,27.4,996.6,50.0,2.4,9.4,27.8,110.41666666666669

34.6,39.0,26.0,998.4,49.0,2.4,6.7,16.5,95.83333333333331

37.4,41.0,30.6,998.8,31.0,1.9,14.1,27.8,93.5

32.7,37.5,24.7,1002.3,55.0,2.4,7.4,18.3,38.66666666666666

36.0,40.0,26.6,1001.7,46.0,3.1,9.1,22.2,45.375

37.7,42.0,30.7,1000.9,37.0,2.6,11.9,22.2,65.16666666666667

37.6,43.0,28.7,1001.2,42.0,2.4,2.8,11.1,67.08333333333333

34.6,40.3,28.7,1001.1,51.0,2.7,10.2,25.9,77.66666666666667

35.9,41.0,28.6,998.6,50.0,2.6,8.5,18.3,70.25

35.7,41.2,30.0,997.6,48.0,2.3,9.3,27.8,75.125

36.0,41.0,27.6,997.7,46.0,2.4,12.8,25.9,77.0

32.6,40.7,26.0,996.9,59.0,2.6,11.9,29.4,32.958333333333336

34.7,38.0,30.5,995.4,55.0,2.4,10.4,18.3,40.833333333333336

35.6,40.0,30.0,1000.7,57.0,3.1,9.4,25.9,90.70833333333331

31.1,40.1,26.0,999.8,74.0,2.4,7.6,14.8,97.29166666666669

32.9,38.6,27.0,999.7,64.0,2.4,8.9,16.5,79.83333333333333

35.5,39.9,31.2,999.7,60.0,2.4,9.8,18.3,40.375

34.9,39.6,29.6,999.6,61.0,2.4,7.8,14.8,49.41666666666666

34.4,39.4,26.0,998.3,63.0,2.3,8.0,14.8,43.66666666666666

32.2,39.8,25.4,995.4,73.0,2.3,8.3,14.8,0.0

28.4,36.6,24.4,998.1,82.0,2.4,5.2,9.4,29.66666666666667

29.6,32.0,25.7,997.6,80.0,2.3,2.0,7.6,47.75

33.6,36.7,28.8,996.7,66.0,5.8,5.9,11.1,43.66666666666666

30.7,36.9,28.8,996.8,78.0,2.3,5.4,27.8,29.83333333333333

33.3,37.0,27.8,996.2,68.0,2.6,6.7,11.1,29.66666666666667

31.1,34.2,27.8,997.8,78.0,2.6,6.9,24.1,37.625

30.4,35.4,26.7,997.8,82.0,2.1,5.2,14.8,41.458333333333336

31.0,35.2,26.0,997.9,80.0,2.4,7.2,18.3,53.125

32.4,35.2,26.2,999.0,72.0,2.9,13.5,25.9,36.0

34.1,37.0,28.5,998.5,63.0,3.2,13.0,22.2,70.58333333333333

34.1,37.2,29.0,998.4,61.0,2.6,11.5,22.2,52.45833333333334

31.9,35.0,28.3,1001.3,72.0,2.1,2.8,9.4,38.25

30.3,35.0,27.6,1002.6,83.0,2.3,6.5,16.5,26.58333333333333

28.3,35.8,26.8,1003.9,89.0,1.6,4.3,11.1,57.58333333333334

29.2,31.0,26.0,1000.0,85.0,1.8,4.6,13.0,41.375

29.1,32.6,26.4,998.6,85.0,1.8,5.9,13.0,25.54166666666667

30.9,35.0,26.0,997.4,73.0,2.6,6.5,11.1,28.375

32.6,36.0,26.2,997.8,66.0,3.4,5.6,9.4,40.333333333333336

33.3,36.0,26.4,999.7,67.0,3.2,7.8,18.3,35.375

33.4,36.5,28.6,999.9,66.0,2.9,9.8,16.5,31.91666666666667

31.2,36.7,28.0,997.8,75.0,2.7,9.1,14.8,36.79166666666666

29.9,34.0,25.5,1000.2,80.0,1.4,3.3,11.1,26.83333333333333

29.0,33.7,26.0,999.1,85.0,2.1,6.5,22.2,21.125

31.3,34.5,27.0,997.6,71.0,3.2,12.2,22.2,18.0

31.7,34.0,26.4,999.0,71.0,2.6,2.0,11.1,43.58333333333334

32.6,36.0,27.6,999.6,70.0,2.7,10.6,20.6,46.04166666666666

31.2,35.9,26.1,1000.4,71.0,3.2,8.7,18.3,28.75

31.0,35.0,26.8,1004.1,76.0,2.6,6.1,14.8,64.91666666666667

30.8,35.2,26.8,1005.0,76.0,2.7,3.7,18.3,30.66666666666667

27.3,33.3,24.0,1002.4,89.0,2.1,7.8,27.8,33.166666666666664

27.8,31.0,25.2,1001.3,88.0,2.4,4.6,7.6,30.625

30.7,34.0,25.5,1000.1,73.0,2.6,13.7,22.2,30.33333333333333

30.7,34.0,25.0,1000.5,65.0,3.4,12.0,27.8,31.75

31.1,35.0,25.0,1003.1,64.0,3.2,10.4,18.3,0.0

31.3,35.0,26.0,1004.6,63.0,3.2,11.5,18.3,0.0

31.4,36.0,26.7,1006.7,65.0,3.1,8.3,13.0,83.45833333333333

30.4,35.6,25.7,1006.5,72.0,2.9,4.3,14.8,71.66666666666667

31.7,37.1,26.0,1003.2,63.0,2.9,1.7,5.4,62.375

32.5,37.2,25.3,1003.0,59.0,3.1,1.7,7.6,24.875

32.6,37.4,27.0,1005.8,63.0,2.6,6.3,13.0,37.333333333333336

30.7,34.8,25.6,1004.5,66.0,2.6,3.3,11.1,41.5

31.4,35.2,26.0,1005.8,62.0,3.1,2.0,7.6,48.91666666666666

31.9,36.0,26.5,1007.2,66.0,2.3,2.4,7.6,26.66666666666667

32.4,36.4,27.5,1007.8,65.0,3.1,3.5,11.1,29.0

30.3,35.0,24.7,1007.3,62.0,2.3,7.6,18.3,60.54166666666666

29.9,35.0,23.0,1006.3,60.0,2.6,6.7,24.1,41.583333333333336

30.0,36.0,22.5,1004.9,63.0,2.6,3.0,7.6,50.91666666666666

28.6,35.0,19.8,1008.2,49.0,3.7,11.5,22.2,82.83333333333333

